ticker,as_of,period_type,metric,ref_period,value
CHTR,2026-08-15,estimate,epsEstHigh,FQ2026-09-30,12.01
CHTR,2026-08-15,estimate,epsEstAnalysts,FQ2026-09-30,14.0
CHTR,2026-08-15,estimate,epsEstGrowth,FQ2026-09-30,0.2009
CHTR,2026-08-15,estimate,epsEstAvg,FQ2026-12-31,11.76241
CHTR,2026-08-15,estimate,epsEstLow,FQ2026-12-31,9.2
CHTR,2026-08-15,estimate,epsEstHigh,FQ2026-12-31,13.82
CHTR,2026-08-15,estimate,epsEstAnalysts,FQ2026-12-31,14.0
CHTR,2026-08-15,estimate,epsEstGrowth,FQ2026-12-31,0.1376
CHTR,2026-08-15,estimate,epsEstAvg,FY2026-12-31,41.91909
CHTR,2026-08-15,estimate,epsEstLow,FY2026-12-31,36.057
CHTR,2026-08-15,estimate,epsEstHigh,FY2026-12-31,48.94
CHTR,2026-08-15,estimate,epsEstAnalysts,FY2026-12-31,17.0
CHTR,2026-08-15,estimate,epsEstGrowth,FY2026-12-31,0.1577
CHTR,2026-08-15,estimate,epsEstAvg,FY2027-12-31,45.26115
CHTR,2026-08-15,estimate,epsEstLow,FY2027-12-31,36.62
CHTR,2026-08-15,estimate,epsEstHigh,FY2027-12-31,55.15
CHTR,2026-08-15,estimate,epsEstAnalysts,FY2027-12-31,17.0
CHTR,2026-08-15,estimate,epsEstGrowth,FY2027-12-31,0.0797
CHTR,2026-08-15,estimate,revEstAvg,FQ2026-09-30,13545724100.0
CHTR,2026-08-15,estimate,revEstLow,FQ2026-09-30,13399000000.0
CHTR,2026-08-15,estimate,revEstHigh,FQ2026-09-30,13607000000.0
CHTR,2026-08-15,estimate,revEstAnalysts,FQ2026-09-30,14.0
CHTR,2026-08-15,estimate,revEstGrowth,FQ2026-09-30,-0.0092
CHTR,2026-08-15,estimate,revEstAvg,FQ2026-12-31,13593487470.0
CHTR,2026-08-15,estimate,revEstLow,FQ2026-12-31,13390000000.0
CHTR,2026-08-15,estimate,revEstHigh,FQ2026-12-31,13718200000.0
CHTR,2026-08-15,estimate,revEstAnalysts,FQ2026-12-31,13.0
CHTR,2026-08-15,estimate,revEstGrowth,FQ2026-12-31,-0.00059999997
CHTR,2026-08-15,estimate,revEstAvg,FY2026-12-31,54248918870.0
CHTR,2026-08-15,estimate,revEstLow,FY2026-12-31,53913000000.0
CHTR,2026-08-15,estimate,revEstHigh,FY2026-12-31,54442000000.0
CHTR,2026-08-15,estimate,revEstAnalysts,FY2026-12-31,18.0
CHTR,2026-08-15,estimate,revEstGrowth,FY2026-12-31,-0.0095999995
CHTR,2026-08-15,estimate,revEstAvg,FY2027-12-31,53703877180.0
CHTR,2026-08-15,estimate,revEstLow,FY2027-12-31,52950599810.0
CHTR,2026-08-15,estimate,revEstHigh,FY2027-12-31,54381000000.0
CHTR,2026-08-15,estimate,revEstAnalysts,FY2027-12-31,17.0
CHTR,2026-08-15,estimate,revEstGrowth,FY2027-12-31,-0.01
CHTR,2026-08-15,estimate,epsRevUp7,FQ2026-09-30,0.0
CHTR,2026-08-15,estimate,epsRevUp30,FQ2026-09-30,0.0
CHTR,2026-08-15,estimate,epsRevDown7,FQ2026-09-30,2.0
CHTR,2026-08-15,estimate,epsRevDown30,FQ2026-09-30,3.0
CHTR,2026-08-15,estimate,epsRevUp7,FQ2026-12-31,0.0
CHTR,2026-08-15,estimate,epsRevUp30,FQ2026-12-31,0.0
CHTR,2026-08-15,estimate,epsRevDown7,FQ2026-12-31,2.0
CHTR,2026-08-15,estimate,epsRevDown30,FQ2026-12-31,3.0
CHTR,2026-08-15,estimate,epsRevUp7,FY2026-12-31,1.0
CHTR,2026-08-15,estimate,epsRevUp30,FY2026-12-31,1.0
CHTR,2026-08-15,estimate,epsRevDown7,FY2026-12-31,3.0
CHTR,2026-08-15,estimate,epsRevDown30,FY2026-12-31,5.0
CHTR,2026-08-15,estimate,epsRevUp7,FY2027-12-31,1.0
CHTR,2026-08-15,estimate,epsRevUp30,FY2027-12-31,1.0
CHTR,2026-08-15,estimate,epsRevDown7,FY2027-12-31,3.0
CHTR,2026-08-15,estimate,epsRevDown30,FY2027-12-31,11.0
AAPL,2026-08-15,estimate,epsEst,FQ2026-09-30,1.97656
AAPL,2026-08-08,estimate,epsEst,FQ2026-09-30,1.97549
AAPL,2026-07-16,estimate,epsEst,FQ2026-09-30,2.00825
AAPL,2026-06-16,estimate,epsEst,FQ2026-09-30,2.00801
AAPL,2026-05-17,estimate,epsEst,FQ2026-09-30,2.00366
AAPL,2026-08-15,estimate,epsEst,FQ2026-12-31,2.91256
AAPL,2026-08-08,estimate,epsEst,FQ2026-12-31,2.90908
AAPL,2026-07-16,estimate,epsEst,FQ2026-12-31,2.9496
AAPL,2026-06-16,estimate,epsEst,FQ2026-12-31,2.94699
AAPL,2026-05-17,estimate,epsEst,FQ2026-12-31,2.93003
AAPL,2026-08-15,estimate,epsEst,FY2026-09-30,8.80268
AAPL,2026-08-08,estimate,epsEst,FY2026-09-30,8.81384
AAPL,2026-07-16,estimate,epsEst,FY2026-09-30,8.7595
AAPL,2026-06-16,estimate,epsEst,FY2026-09-30,8.75705
AAPL,2026-05-17,estimate,epsEst,FY2026-09-30,8.736
AAPL,2026-08-15,estimate,epsEst,FY2027-09-30,9.53474
AAPL,2026-08-08,estimate,epsEst,FY2027-09-30,9.54902
AAPL,2026-07-16,estimate,epsEst,FY2027-09-30,9.68261
AAPL,2026-06-16,estimate,epsEst,FY2027-09-30,9.66703
AAPL,2026-05-17,estimate,epsEst,FY2027-09-30,9.61815
AAPL,2026-08-15,estimate,epsEstAvg,FQ2026-09-30,1.97656
AAPL,2026-08-15,estimate,epsEstLow,FQ2026-09-30,1.93
AAPL,2026-08-15,estimate,epsEstHigh,FQ2026-09-30,2.07
AAPL,2026-08-15,estimate,epsEstAnalysts,FQ2026-09-30,28.0
AAPL,2026-08-15,estimate,epsEstGrowth,FQ2026-09-30,0.0684
AAPL,2026-08-15,estimate,epsEstAvg,FQ2026-12-31,2.91256
AAPL,2026-08-15,estimate,epsEstLow,FQ2026-12-31,2.51
AAPL,2026-08-15,estimate,epsEstHigh,FQ2026-12-31,3.42
AAPL,2026-08-15,estimate,epsEstAnalysts,FQ2026-12-31,23.0
AAPL,2026-08-15,estimate,epsEstGrowth,FQ2026-12-31,0.0255
AAPL,2026-08-15,estimate,epsEstAvg,FY2026-09-30,8.80268
AAPL,2026-08-15,estimate,epsEstLow,FY2026-09-30,8.28
AAPL,2026-08-15,estimate,epsEstHigh,FY2026-09-30,8.94
AAPL,2026-08-15,estimate,epsEstAnalysts,FY2026-09-30,38.0
AAPL,2026-08-15,estimate,epsEstGrowth,FY2026-09-30,0.18
AAPL,2026-08-15,estimate,epsEstAvg,FY2027-09-30,9.53474
AAPL,2026-08-15,estimate,epsEstLow,FY2027-09-30,8.24
AAPL,2026-08-15,estimate,epsEstHigh,FY2027-09-30,10.67
AAPL,2026-08-15,estimate,epsEstAnalysts,FY2027-09-30,40.0
AAPL,2026-08-15,estimate,epsEstGrowth,FY2027-09-30,0.0832
AAPL,2026-08-15,estimate,revEstAvg,FQ2026-09-30,113550860190.0
AAPL,2026-08-15,estimate,revEstLow,FQ2026-09-30,112137000000.0
AAPL,2026-08-15,estimate,revEstHigh,FQ2026-09-30,117219700000.0
AAPL,2026-08-15,estimate,revEstAnalysts,FQ2026-09-30,28.0
AAPL,2026-08-15,estimate,revEstGrowth,FQ2026-09-30,0.1082
AAPL,2026-08-15,estimate,revEstAvg,FQ2026-12-31,154215461860.0
AAPL,2026-08-15,estimate,revEstLow,FQ2026-12-31,132850061129.0
AAPL,2026-08-15,estimate,revEstHigh,FQ2026-12-31,170414000000.0
AAPL,2026-08-15,estimate,revEstAnalysts,FQ2026-12-31,21.0
AAPL,2026-08-15,estimate,revEstGrowth,FQ2026-12-31,0.0728
AAPL,2026-08-15,estimate,revEstAvg,FY2026-09-30,477605184860.0
AAPL,2026-08-15,estimate,revEstLow,FY2026-09-30,471800000000.0
AAPL,2026-08-15,estimate,revEstHigh,FY2026-09-30,483750000000.0
AAPL,2026-08-15,estimate,revEstAnalysts,FY2026-09-30,33.0
AAPL,2026-08-15,estimate,revEstGrowth,FY2026-09-30,0.1476
AAPL,2026-08-15,estimate,revEstAvg,FY2027-09-30,523204888660.0
AAPL,2026-08-15,estimate,revEstLow,FY2027-09-30,483496000000.0
AAPL,2026-08-15,estimate,revEstHigh,FY2027-09-30,594863000000.0
AAPL,2026-08-15,estimate,revEstAnalysts,FY2027-09-30,40.0
AAPL,2026-08-15,estimate,revEstGrowth,FY2027-09-30,0.0955
AAPL,2026-08-15,estimate,epsRevUp7,FQ2026-09-30,1.0
AAPL,2026-08-15,estimate,epsRevUp30,FQ2026-09-30,4.0
AAPL,2026-08-15,estimate,epsRevDown7,FQ2026-09-30,1.0
AAPL,2026-08-15,estimate,epsRevDown30,FQ2026-09-30,2.0
AAPL,2026-08-15,estimate,epsRevUp7,FQ2026-12-31,2.0
AAPL,2026-08-15,estimate,epsRevUp30,FQ2026-12-31,5.0
AAPL,2026-08-15,estimate,epsRevDown7,FQ2026-12-31,0.0
AAPL,2026-08-15,estimate,epsRevDown30,FQ2026-12-31,0.0
AAPL,2026-08-15,estimate,epsRevUp7,FY2026-09-30,0.0
AAPL,2026-08-15,estimate,epsRevUp30,FY2026-09-30,5.0
AAPL,2026-08-15,estimate,epsRevDown7,FY2026-09-30,1.0
AAPL,2026-08-15,estimate,epsRevDown30,FY2026-09-30,2.0
AAPL,2026-08-15,estimate,epsRevUp7,FY2027-09-30,2.0
AAPL,2026-08-15,estimate,epsRevUp30,FY2027-09-30,7.0
AAPL,2026-08-15,estimate,epsRevDown7,FY2027-09-30,0.0
AAPL,2026-08-15,estimate,epsRevDown30,FY2027-09-30,1.0
CSCO,2026-08-15,estimate,epsEst,FQ2026-10-31,1.16883
CSCO,2026-08-08,estimate,epsEst,FQ2026-10-31,1.17034
CSCO,2026-07-16,estimate,epsEst,FQ2026-10-31,1.17009
CSCO,2026-06-16,estimate,epsEst,FQ2026-10-31,1.17009
CSCO,2026-05-17,estimate,epsEst,FQ2026-10-31,1.07223
CSCO,2026-08-15,estimate,epsEst,FQ2027-01-31,1.14495
CSCO,2026-08-08,estimate,epsEst,FQ2027-01-31,1.14445
CSCO,2026-07-16,estimate,epsEst,FQ2027-01-31,1.14445
CSCO,2026-06-16,estimate,epsEst,FQ2027-01-31,1.15395
CSCO,2026-05-17,estimate,epsEst,FQ2027-01-31,1.07637
CSCO,2026-08-15,estimate,epsEst,FY2027-07-31,4.27775
CSCO,2026-08-08,estimate,epsEst,FY2027-07-31,4.27764
CSCO,2026-07-16,estimate,epsEst,FY2027-07-31,4.27693
CSCO,2026-06-16,estimate,epsEst,FY2027-07-31,4.27693
CSCO,2026-05-17,estimate,epsEst,FY2027-07-31,4.15608
CSCO,2026-08-15,estimate,epsEst,FY2028-07-31,4.7958
CSCO,2026-08-08,estimate,epsEst,FY2028-07-31,4.79201
CSCO,2026-07-16,estimate,epsEst,FY2028-07-31,4.77673
CSCO,2026-06-16,estimate,epsEst,FY2028-07-31,4.77233
CSCO,2026-05-17,estimate,epsEst,FY2028-07-31,4.51158
CSCO,2026-08-15,estimate,epsEstAvg,FQ2026-10-31,1.16883
CSCO,2026-08-15,estimate,epsEstLow,FQ2026-10-31,1.15
CSCO,2026-08-15,estimate,epsEstHigh,FQ2026-10-31,1.19
CSCO,2026-08-15,estimate,epsEstAnalysts,FQ2026-10-31,21.0
CSCO,2026-08-15,estimate,epsEstGrowth,FQ2026-10-31,0.18059999
CSCO,2026-08-15,estimate,epsEstAvg,FQ2027-01-31,1.14495
CSCO,2026-08-15,estimate,epsEstLow,FQ2027-01-31,1.0
CSCO,2026-08-15,estimate,epsEstHigh,FQ2027-01-31,1.19
CSCO,2026-08-15,estimate,epsEstAnalysts,FQ2027-01-31,20.0
CSCO,2026-08-15,estimate,epsEstGrowth,FQ2027-01-31,0.1449
CSCO,2026-08-15,estimate,epsEstAvg,FY2027-07-31,4.27775
CSCO,2026-08-15,estimate,epsEstLow,FY2027-07-31,4.25
CSCO,2026-08-15,estimate,epsEstHigh,FY2027-07-31,4.32
CSCO,2026-08-15,estimate,epsEstAnalysts,FY2027-07-31,25.0
CSCO,2026-08-15,estimate,epsEstGrowth,FY2027-07-31,0.1228
CSCO,2026-08-15,estimate,epsEstAvg,FY2028-07-31,4.7958
CSCO,2026-08-15,estimate,epsEstLow,FY2028-07-31,4.63
CSCO,2026-08-15,estimate,epsEstHigh,FY2028-07-31,4.97
CSCO,2026-08-15,estimate,epsEstAnalysts,FY2028-07-31,25.0
CSCO,2026-08-15,estimate,epsEstGrowth,FY2028-07-31,0.12109999
CSCO,2026-08-15,estimate,revEstAvg,FQ2026-10-31,16827267250.0
CSCO,2026-08-15,estimate,revEstLow,FQ2026-10-31,16750797999.0
CSCO,2026-08-15,estimate,revEstHigh,FQ2026-10-31,16978000000.0
CSCO,2026-08-15,estimate,revEstAnalysts,FQ2026-10-31,20.0
CSCO,2026-08-15,estimate,revEstGrowth,FQ2026-10-31,0.1468
CSCO,2026-08-15,estimate,revEstAvg,FQ2027-01-31,16658125860.0
CSCO,2026-08-15,estimate,revEstLow,FQ2027-01-31,14883000000.0
CSCO,2026-08-15,estimate,revEstHigh,FQ2027-01-31,17172000000.0
CSCO,2026-08-15,estimate,revEstAnalysts,FQ2027-01-31,18.0
CSCO,2026-08-15,estimate,revEstGrowth,FQ2027-01-31,0.1193
CSCO,2026-08-15,estimate,revEstAvg,FY2027-07-31,62907091040.0
CSCO,2026-08-15,estimate,revEstLow,FY2027-07-31,62823798000.0
CSCO,2026-08-15,estimate,revEstHigh,FY2027-07-31,63065470000.0
CSCO,2026-08-15,estimate,revEstAnalysts,FY2027-07-31,24.0
CSCO,2026-08-15,estimate,revEstGrowth,FY2027-07-31,0.1104
CSCO,2026-08-15,estimate,revEstAvg,FY2028-07-31,68818006300.0
CSCO,2026-08-15,estimate,revEstLow,FY2028-07-31,67810464179.0
CSCO,2026-08-15,estimate,revEstHigh,FY2028-07-31,69896265650.0
CSCO,2026-08-15,estimate,revEstAnalysts,FY2028-07-31,24.0
CSCO,2026-08-15,estimate,revEstGrowth,FY2028-07-31,0.094
CSCO,2026-08-15,estimate,epsRevUp7,FQ2026-10-31,1.0
CSCO,2026-08-15,estimate,epsRevUp30,FQ2026-10-31,1.0
CSCO,2026-08-15,estimate,epsRevDown7,FQ2026-10-31,0.0
CSCO,2026-08-15,estimate,epsRevDown30,FQ2026-10-31,0.0
CSCO,2026-08-15,estimate,epsRevUp7,FQ2027-01-31,1.0
CSCO,2026-08-15,estimate,epsRevUp30,FQ2027-01-31,15.0
CSCO,2026-08-15,estimate,epsRevDown7,FQ2027-01-31,0.0
CSCO,2026-08-15,estimate,epsRevDown30,FQ2027-01-31,0.0
CSCO,2026-08-15,estimate,epsRevUp7,FY2027-07-31,1.0
CSCO,2026-08-15,estimate,epsRevUp30,FY2027-07-31,1.0
CSCO,2026-08-15,estimate,epsRevDown7,FY2027-07-31,0.0
CSCO,2026-08-15,estimate,epsRevDown30,FY2027-07-31,0.0
CSCO,2026-08-15,estimate,epsRevUp7,FY2028-07-31,2.0
CSCO,2026-08-15,estimate,epsRevUp30,FY2028-07-31,3.0
CSCO,2026-08-15,estimate,epsRevDown7,FY2028-07-31,0.0
CSCO,2026-08-15,estimate,epsRevDown30,FY2028-07-31,0.0
DELL,2026-08-15,estimate,epsEst,FQ2026-07-31,4.89675
DELL,2026-08-08,estimate,epsEst,FQ2026-07-31,4.90022
DELL,2026-07-16,estimate,epsEst,FQ2026-07-31,4.89104
DELL,2026-06-16,estimate,epsEst,FQ2026-07-31,4.87972
DELL,2026-05-17,estimate,epsEst,FQ2026-07-31,2.93619
DELL,2026-08-15,estimate,epsEst,FQ2026-10-31,3.8925
DELL,2026-08-08,estimate,epsEst,FQ2026-10-31,3.8925
DELL,2026-07-16,estimate,epsEst,FQ2026-10-31,3.8925
DELL,2026-06-16,estimate,epsEst,FQ2026-10-31,2.71667
DELL,2026-05-17,estimate,epsEst,FQ2026-10-31,2.76333
DELL,2026-08-15,estimate,epsEst,FY2027-01-31,18.53612
DELL,2026-08-08,estimate,epsEst,FY2027-01-31,18.41304
DELL,2026-07-16,estimate,epsEst,FY2027-01-31,18.38601
DELL,2026-06-16,estimate,epsEst,FY2027-01-31,18.35084
DELL,2026-05-17,estimate,epsEst,FY2027-01-31,12.9854
DELL,2026-08-15,estimate,epsEst,FY2028-01-31,19.4275
DELL,2026-08-08,estimate,epsEst,FY2028-01-31,19.4275
DELL,2026-07-16,estimate,epsEst,FY2028-01-31,18.3525
DELL,2026-06-16,estimate,epsEst,FY2028-01-31,18.3525
DELL,2026-05-17,estimate,epsEst,FY2028-01-31,12.53
DELL,2026-08-15,estimate,epsEstAvg,FQ2026-07-31,4.89675
DELL,2026-08-15,estimate,epsEstLow,FQ2026-07-31,4.75
DELL,2026-08-15,estimate,epsEstHigh,FQ2026-07-31,5.19
DELL,2026-08-15,estimate,epsEstAnalysts,FQ2026-07-31,23.0
DELL,2026-08-15,estimate,epsEstGrowth,FQ2026-07-31,1.1107
DELL,2026-08-15,estimate,epsEstAvg,FQ2026-10-31,3.8925
DELL,2026-08-15,estimate,epsEstLow,FQ2026-10-31,3.65
DELL,2026-08-15,estimate,epsEstHigh,FQ2026-10-31,4.28
DELL,2026-08-15,estimate,epsEstAnalysts,FQ2026-10-31,4.0
DELL,2026-08-15,estimate,epsEstGrowth,FQ2026-10-31,0.7072
DELL,2026-08-15,estimate,epsEstAvg,FY2027-01-31,18.53612
DELL,2026-08-15,estimate,epsEstLow,FY2027-01-31,15.03
DELL,2026-08-15,estimate,epsEstHigh,FY2027-01-31,23.93
DELL,2026-08-15,estimate,epsEstAnalysts,FY2027-01-31,26.0
DELL,2026-08-15,estimate,epsEstGrowth,FY2027-01-31,0.7996
DELL,2026-08-15,estimate,epsEstAvg,FY2028-01-31,19.4275
DELL,2026-08-15,estimate,epsEstLow,FY2028-01-31,9.67
DELL,2026-08-15,estimate,epsEstHigh,FY2028-01-31,23.66
DELL,2026-08-15,estimate,epsEstAnalysts,FY2028-01-31,8.0
DELL,2026-08-15,estimate,epsEstGrowth,FY2028-01-31,0.14039999
DELL,2026-08-15,estimate,revEstAvg,FQ2026-07-31,44418978920.0
DELL,2026-08-15,estimate,revEstLow,FQ2026-07-31,35101000000.0
DELL,2026-08-15,estimate,revEstHigh,FQ2026-07-31,46214669350.0
DELL,2026-08-15,estimate,revEstAnalysts,FQ2026-07-31,21.0
DELL,2026-08-15,estimate,revEstGrowth,FQ2026-07-31,0.4918
DELL,2026-08-15,estimate,revEstAvg,FQ2026-10-31,40633142510.0
DELL,2026-08-15,estimate,revEstLow,FQ2026-10-31,34325000000.0
DELL,2026-08-15,estimate,revEstHigh,FQ2026-10-31,46001000000.0
DELL,2026-08-15,estimate,revEstAnalysts,FQ2026-10-31,21.0
DELL,2026-08-15,estimate,revEstGrowth,FQ2026-10-31,0.5047
DELL,2026-08-15,estimate,revEstAvg,FY2027-01-31,171625346340.0
DELL,2026-08-15,estimate,revEstLow,FY2027-01-31,150538000000.0
DELL,2026-08-15,estimate,revEstHigh,FY2027-01-31,213286750030.0
DELL,2026-08-15,estimate,revEstAnalysts,FY2027-01-31,24.0
DELL,2026-08-15,estimate,revEstGrowth,FY2027-01-31,0.5116
DELL,2026-08-15,estimate,revEstAvg,FY2028-01-31,193857124860.0
DELL,2026-08-15,estimate,revEstLow,FY2028-01-31,137501000000.0
DELL,2026-08-15,estimate,revEstHigh,FY2028-01-31,254213418260.0
DELL,2026-08-15,estimate,revEstAnalysts,FY2028-01-31,25.0
DELL,2026-08-15,estimate,revEstGrowth,FY2028-01-31,0.1295
DELL,2026-08-15,estimate,epsRevUp7,FQ2026-07-31,1.0
DELL,2026-08-15,estimate,epsRevUp30,FQ2026-07-31,2.0
DELL,2026-08-15,estimate,epsRevDown7,FQ2026-07-31,0.0
DELL,2026-08-15,estimate,epsRevDown30,FQ2026-07-31,0.0
DELL,2026-08-15,estimate,epsRevUp7,FQ2026-10-31,1.0
DELL,2026-08-15,estimate,epsRevUp30,FQ2026-10-31,1.0
DELL,2026-08-15,estimate,epsRevDown7,FQ2026-10-31,0.0
DELL,2026-08-15,estimate,epsRevDown30,FQ2026-10-31,0.0
DELL,2026-08-15,estimate,epsRevUp7,FY2027-01-31,1.0
DELL,2026-08-15,estimate,epsRevUp30,FY2027-01-31,3.0
DELL,2026-08-15,estimate,epsRevDown7,FY2027-01-31,0.0
DELL,2026-08-15,estimate,epsRevDown30,FY2027-01-31,0.0
DELL,2026-08-15,estimate,epsRevUp7,FY2028-01-31,1.0
DELL,2026-08-15,estimate,epsRevUp30,FY2028-01-31,1.0
DELL,2026-08-15,estimate,epsRevDown7,FY2028-01-31,0.0
DELL,2026-08-15,estimate,epsRevDown30,FY2028-01-31,0.0
SMCI,2026-08-15,estimate,epsEst,FQ2026-09-30,0.75544
SMCI,2026-08-08,estimate,epsEst,FQ2026-09-30,0.75544
SMCI,2026-07-16,estimate,epsEst,FQ2026-09-30,0.6606
SMCI,2026-06-16,estimate,epsEst,FQ2026-09-30,0.67597
SMCI,2026-05-17,estimate,epsEst,FQ2026-09-30,0.66131
SMCI,2026-08-15,estimate,epsEst,FQ2026-12-31,0.82723
SMCI,2026-08-08,estimate,epsEst,FQ2026-12-31,0.82723
SMCI,2026-07-16,estimate,epsEst,FQ2026-12-31,0.76474
SMCI,2026-06-16,estimate,epsEst,FQ2026-12-31,0.78506
SMCI,2026-05-17,estimate,epsEst,FQ2026-12-31,0.78772
SMCI,2026-08-15,estimate,epsEst,FY2027-06-30,3.31159
SMCI,2026-08-08,estimate,epsEst,FY2027-06-30,3.31159
SMCI,2026-07-16,estimate,epsEst,FY2027-06-30,3.17161
SMCI,2026-06-16,estimate,epsEst,FY2027-06-30,3.24058
SMCI,2026-05-17,estimate,epsEst,FY2027-06-30,3.22944
SMCI,2026-08-15,estimate,epsEst,FY2028-06-30,3.85795
SMCI,2026-08-08,estimate,epsEst,FY2028-06-30,3.85795
SMCI,2026-07-16,estimate,epsEst,FY2028-06-30,3.70913
SMCI,2026-06-16,estimate,epsEst,FY2028-06-30,3.70913
SMCI,2026-05-17,estimate,epsEst,FY2028-06-30,3.77527
SMCI,2026-08-15,estimate,epsEstAvg,FQ2026-09-30,0.75544
SMCI,2026-08-15,estimate,epsEstLow,FQ2026-09-30,0.52
SMCI,2026-08-15,estimate,epsEstHigh,FQ2026-09-30,1.32
SMCI,2026-08-15,estimate,epsEstAnalysts,FQ2026-09-30,15.0
SMCI,2026-08-15,estimate,epsEstGrowth,FQ2026-09-30,1.1583999
SMCI,2026-08-15,estimate,epsEstAvg,FQ2026-12-31,0.82723
SMCI,2026-08-15,estimate,epsEstLow,FQ2026-12-31,0.55
SMCI,2026-08-15,estimate,epsEstHigh,FQ2026-12-31,1.06
SMCI,2026-08-15,estimate,epsEstAnalysts,FQ2026-12-31,15.0
SMCI,2026-08-15,estimate,epsEstGrowth,FQ2026-12-31,0.1989
SMCI,2026-08-15,estimate,epsEstAvg,FY2027-06-30,3.31159
SMCI,2026-08-15,estimate,epsEstLow,FY2027-06-30,2.25
SMCI,2026-08-15,estimate,epsEstHigh,FY2027-06-30,4.64
SMCI,2026-08-15,estimate,epsEstAnalysts,FY2027-06-30,19.0
SMCI,2026-08-15,estimate,epsEstGrowth,FY2027-06-30,-0.0877
SMCI,2026-08-15,estimate,epsEstAvg,FY2028-06-30,3.85795
SMCI,2026-08-15,estimate,epsEstLow,FY2028-06-30,3.15
SMCI,2026-08-15,estimate,epsEstHigh,FY2028-06-30,4.87
SMCI,2026-08-15,estimate,epsEstAnalysts,FY2028-06-30,9.0
SMCI,2026-08-15,estimate,epsEstGrowth,FY2028-06-30,0.165
SMCI,2026-08-15,estimate,revEstAvg,FQ2026-09-30,12089437830.0
SMCI,2026-08-15,estimate,revEstLow,FQ2026-09-30,10537400000.0
SMCI,2026-08-15,estimate,revEstHigh,FQ2026-09-30,15409000000.0
SMCI,2026-08-15,estimate,revEstAnalysts,FQ2026-09-30,14.0
SMCI,2026-08-15,estimate,revEstGrowth,FQ2026-09-30,1.4093
SMCI,2026-08-15,estimate,revEstAvg,FQ2026-12-31,13257752540.0
SMCI,2026-08-15,estimate,revEstLow,FQ2026-12-31,11949196000.0
SMCI,2026-08-15,estimate,revEstHigh,FQ2026-12-31,15073660910.0
SMCI,2026-08-15,estimate,revEstAnalysts,FQ2026-12-31,14.0
SMCI,2026-08-15,estimate,revEstGrowth,FQ2026-12-31,0.0454
SMCI,2026-08-15,estimate,revEstAvg,FY2027-06-30,53291700140.0
SMCI,2026-08-15,estimate,revEstLow,FY2027-06-30,47030400000.0
SMCI,2026-08-15,estimate,revEstHigh,FY2027-06-30,63613446730.0
SMCI,2026-08-15,estimate,revEstAnalysts,FY2027-06-30,16.0
SMCI,2026-08-15,estimate,revEstGrowth,FY2027-06-30,0.3642
SMCI,2026-08-15,estimate,revEstAvg,FY2028-06-30,64866883440.0
SMCI,2026-08-15,estimate,revEstLow,FY2028-06-30,54104230000.0
SMCI,2026-08-15,estimate,revEstHigh,FY2028-06-30,80301536150.0
SMCI,2026-08-15,estimate,revEstAnalysts,FY2028-06-30,9.0
SMCI,2026-08-15,estimate,revEstGrowth,FY2028-06-30,0.2172
SMCI,2026-08-15,estimate,epsRevUp7,FQ2026-09-30,5.0
SMCI,2026-08-15,estimate,epsRevUp30,FQ2026-09-30,5.0
SMCI,2026-08-15,estimate,epsRevDown7,FQ2026-09-30,0.0
SMCI,2026-08-15,estimate,epsRevDown30,FQ2026-09-30,1.0
SMCI,2026-08-15,estimate,epsRevUp7,FQ2026-12-31,5.0
SMCI,2026-08-15,estimate,epsRevUp30,FQ2026-12-31,5.0
SMCI,2026-08-15,estimate,epsRevDown7,FQ2026-12-31,0.0
SMCI,2026-08-15,estimate,epsRevDown30,FQ2026-12-31,1.0
SMCI,2026-08-15,estimate,epsRevUp7,FY2027-06-30,5.0
SMCI,2026-08-15,estimate,epsRevUp30,FY2027-06-30,6.0
SMCI,2026-08-15,estimate,epsRevDown7,FY2027-06-30,1.0
SMCI,2026-08-15,estimate,epsRevDown30,FY2027-06-30,1.0
SMCI,2026-08-15,estimate,epsRevUp7,FY2028-06-30,2.0
SMCI,2026-08-15,estimate,epsRevUp30,FY2028-06-30,3.0
SMCI,2026-08-15,estimate,epsRevDown7,FY2028-06-30,1.0
SMCI,2026-08-15,estimate,epsRevDown30,FY2028-06-30,1.0
ANET,2026-08-15,estimate,epsEst,FQ2026-09-30,1.07679
ANET,2026-08-08,estimate,epsEst,FQ2026-09-30,0.9167
ANET,2026-07-16,estimate,epsEst,FQ2026-09-30,0.91297
ANET,2026-06-16,estimate,epsEst,FQ2026-09-30,0.9131
ANET,2026-05-17,estimate,epsEst,FQ2026-09-30,0.91297
ANET,2026-08-15,estimate,epsEst,FQ2026-12-31,1.14825
ANET,2026-08-08,estimate,epsEst,FQ2026-12-31,0.97067
ANET,2026-07-16,estimate,epsEst,FQ2026-12-31,0.96653
ANET,2026-06-16,estimate,epsEst,FQ2026-12-31,0.96669
ANET,2026-05-17,estimate,epsEst,FQ2026-12-31,0.96653
ANET,2026-08-15,estimate,epsEst,FY2026-12-31,4.11295
ANET,2026-08-08,estimate,epsEst,FY2026-12-31,3.63631
ANET,2026-07-16,estimate,epsEst,FY2026-12-31,3.62724
ANET,2026-06-16,estimate,epsEst,FY2026-12-31,3.62941
ANET,2026-05-17,estimate,epsEst,FY2026-12-31,3.62926
ANET,2026-08-15,estimate,epsEst,FY2027-12-31,5.15956
