ticker,as_of,insider,position,transaction,shares,value,ownership
QCOM,2025-09-02,KOLTER JEREMY Z,Director,Stock Award(Grant) at price 0.00 per share.,1049,0.0,D
QCOM,2025-08-27,GRECH PATRICIA Y,Officer,Sale at price 158.36 per share.,236,37373.0,I
TXN,2026-07-24,KNECHT JULIE C.,Officer,Stock Award(Grant) at price 0.00 per share.,7154,0.0,D
TXN,2026-05-28,CRAIGHEAD MARTIN S,Director,Sale at price 320.41 - 321.01 per share.,10000,3204289.0,D
TXN,2026-05-14,LIZARDI RAFAEL R,Chief Financial Officer,Conversion of Exercise of derivative security at price 174.81 per share.,47734,8344381.0,D
TXN,2026-05-14,BAHAI AHMAD,Officer,Conversion of Exercise of derivative security at price 110.15 per share.,5000,550750.0,D
TXN,2026-05-14,LIZARDI RAFAEL R,Chief Financial Officer,Sale at price 307.85 - 309.45 per share.,47734,14706996.0,D
TXN,2026-05-14,BAHAI AHMAD,Officer,Sale at price 309.13 per share.,5000,1545636.0,D
TXN,2026-05-13,COX CARRIE SMITH,Director,Conversion of Exercise of derivative security at price 104.41 - 110.15 per share.,8838,947492.0,D
TXN,2026-05-13,COX CARRIE SMITH,Director,Sale at price 306.37 - 307.04 per share.,8838,2708029.0,D
TXN,2026-05-11,LEONARD SHANON J,Officer,Sale at price 295.22 per share.,4963,1465186.0,D
TXN,2026-05-04,ILAN HAVIV,Chief Executive Officer,Conversion of Exercise of derivative security at price 79.26 per share.,20000,1585200.0,D
TXN,2026-05-04,ILAN HAVIV,Chief Executive Officer,Sale at price 280.32 per share.,20000,5606450.0,D
TXN,2026-05-01,KNECHT JULIE C.,Officer,Conversion of Exercise of derivative security at price 130.52 per share.,5378,701937.0,D
TXN,2026-05-01,KNECHT JULIE C.,Officer,Sale at price 278.69 - 280.08 per share.,9956,2774786.0,D
TXN,2026-04-30,GARY MARK,Officer,Conversion of Exercise of derivative security at price 130.52 per share.,13689,1786688.0,D
TXN,2026-04-30,ROBERTS MARK T,Officer,Conversion of Exercise of derivative security at price 104.41 - 130.52 per share.,17831,2083939.0,D
TXN,2026-04-30,GARY MARK,Officer,Sale at price 279.25 per share.,13689,3822671.0,D
TXN,2026-04-30,ROBERTS MARK T,Officer,Sale at price 279.34 - 280.72 per share.,28080,7871934.0,D
TXN,2026-04-30,KNECHT JULIE C.,Officer,Stock Gift at price 0.00 per share.,175,0.0,D
TXN,2026-04-29,YUNUS MOHAMMAD,Officer,Conversion of Exercise of derivative security at price 130.52 - 174.81 per share.,51098,8257600.0,D
TXN,2026-04-29,YUNUS MOHAMMAD,Officer,Sale at price 269.56 - 271.47 per share.,51098,13818951.0,D
TXN,2026-04-27,KANE KATHARINE,General Counsel,Conversion of Exercise of derivative security at price 130.52 - 174.81 per share.,6125,1021992.0,D
TXN,2026-04-27,BAHAI AHMAD,Officer,Conversion of Exercise of derivative security at price 79.26 per share.,3660,290092.0,D
TXN,2026-04-27,KANE KATHARINE,General Counsel,Sale at price 270.09 - 271.11 per share.,6125,1656283.0,D
TXN,2026-04-27,BAHAI AHMAD,Officer,Sale at price 268.40 per share.,3660,982359.0,D
TXN,2026-04-24,LIZARDI RAFAEL R,Chief Financial Officer,Conversion of Exercise of derivative security at price 169.23 per share.,40541,6860753.0,D
TXN,2026-04-24,RON AMICHAI,Officer,Conversion of Exercise of derivative security at price 104.41 per share.,15865,1656465.0,D
TXN,2026-04-24,WITZSCHE CHRISTINE,Officer,Conversion of Exercise of derivative security at price 79.26 - 130.52 per share.,3625,389261.0,D
TXN,2026-04-24,LEONARD SHANON J,Officer,Conversion of Exercise of derivative security at price 104.41 - 174.81 per share.,18189,2877483.0,D
TXN,2026-04-24,PATSLEY PAMELA H,Director,Conversion of Exercise of derivative security at price 110.15 per share.,4306,474306.0,D
TXN,2026-04-24,BLUEDORN TODD M,Director,Conversion of Exercise of derivative security at price 110.15 per share.,4306,474306.0,D
TXN,2026-04-24,LIZARDI RAFAEL R,Chief Financial Officer,Sale at price 273.74 - 275.53 per share.,40541,11117556.0,D
TXN,2026-04-24,WITZSCHE CHRISTINE,Officer,Sale at price 275.52 per share.,3625,998771.0,D
TXN,2026-04-24,LEONARD SHANON J,Officer,Sale at price 277.95 per share.,18189,5055707.0,D
TXN,2026-04-24,RON AMICHAI,Officer,Sale at price 272.43 per share.,18365,5003214.0,D
TXN,2026-04-24,BLUEDORN TODD M,Director,Sale at price 274.25 per share.,4306,1180930.0,D
TXN,2026-04-24,BLINN MARK A,Director,Sale at price 276.65 - 278.53 per share.,15000,4162689.0,I
TXN,2026-04-24,PATSLEY PAMELA H,Director,Sale at price 276.11 per share.,4306,1188918.0,D
TXN,2026-04-24,ABRAHAM TSEDENIYA,Officer,Stock Award(Grant) at price 0.00 per share.,7217,0.0,D
TXN,2026-02-17,KOZANIAN HAGOP H,Officer,Sale at price 225.95 per share.,6843,1546168.0,D
TXN,2026-02-11,GARY MARK,Officer,Conversion of Exercise of derivative security at price 110.15 per share.,12921,1423248.0,D
TXN,2026-02-11,BAHAI AHMAD,Officer,Conversion of Exercise of derivative security at price 79.26 per share.,6500,515190.0,D
TXN,2026-02-11,LIZARDI RAFAEL R,Chief Financial Officer,Sale at price 220.51 - 230.78 per share.,71628,15882150.0,D
TXN,2026-02-11,GARY MARK,Officer,Sale at price 220.83 - 230.10 per share.,23169,5236204.0,D
TXN,2026-02-11,BAHAI AHMAD,Officer,Sale at price 230.79 per share.,6500,1500117.0,D
TXN,2026-02-10,LIZARDI RAFAEL R,Chief Financial Officer,Conversion of Exercise of derivative security at price 130.52 per share.,64532,8422717.0,D
TXN,2026-02-09,ROBERTS MARK T,Officer,Sale at price 221.16 per share.,4461,986604.0,D
TXN,2026-02-05,BLINN MARK A,Director,Conversion of Exercise of derivative security at price 167.42 - 187.03 per share.,2572,451344.0,D
TXN,2026-02-05,BAHAI AHMAD,Officer,Conversion of Exercise of derivative security at price 79.26 per share.,3000,237780.0,D
TXN,2026-02-05,BAHAI AHMAD,Officer,Sale at price 223.46 per share.,3000,670387.0,D
TXN,2026-02-05,BLINN MARK A,Director,Sale at price 221.58 per share.,3144,696647.0,D
TXN,2026-01-29,RON AMICHAI,Officer,Stock Award(Grant) at price 0.00 per share.,13473,0.0,D
TXN,2026-01-29,GARY MARK,Officer,Stock Award(Grant) at price 0.00 per share.,11418,0.0,D
TXN,2026-01-29,KNECHT JULIE C.,Officer,Stock Award(Grant) at price 0.00 per share.,1256,0.0,D
TXN,2026-01-29,ROBERTS MARK T,Officer,Stock Award(Grant) at price 0.00 per share.,12559,0.0,D
TXN,2026-01-29,DESROCHES REGINALD,Director,Stock Award(Grant) at price 0.00 per share.,525,0.0,D
TXN,2026-01-29,WITZSCHE CHRISTINE,Officer,Stock Award(Grant) at price 0.00 per share.,4796,0.0,D
TXN,2026-01-29,LEONARD SHANON J,Officer,Stock Award(Grant) at price 0.00 per share.,5252,0.0,D
TXN,2026-01-29,YUNUS MOHAMMAD,Officer,Stock Award(Grant) at price 0.00 per share.,13244,0.0,D
TXN,2026-01-29,KANE KATHARINE,General Counsel,Stock Award(Grant) at price 0.00 per share.,4796,0.0,D
TXN,2026-01-29,CLARK JANET F,Director,Stock Award(Grant) at price 0.00 per share.,525,0.0,D
INTC,2026-05-29,CHANDRASEKARAN NAGASUBRAMANIYAN,Chief Technology Officer,Sale at price 118.28 per share.,21024,2486698.0,D
INTC,2026-05-01,MILLER BOISE APRIL,Officer,Sale at price 99.53 per share.,40256,4006519.0,D
INTC,2026-02-02,MILLER BOISE APRIL,Officer,Sale at price 49.05 per share.,20000,981000.0,D
INTC,2026-01-26,ZINSNER DAVID A,Chief Financial Officer,Purchase at price 42.50 per share.,5882,249985.0,D
INTC,2025-03-21,TAN LIP-BU,Chief Executive Officer,Stock Award(Grant) at price 23.96 per share.,1043406,25000008.0,I
INTC,2024-11-07,HOLTHAUS MICHELLE JOHNSTON,General Counsel,Sale at price 26.00 per share.,25000,650000.0,D
INTC,2024-11-04,GELSINGER PATRICK P,Chief Executive Officer,Purchase at price 22.53 per share.,11150,251198.0,D
MU,2026-07-24,MEHROTRA SANJAY,Chief Executive Officer,Sale at price 906.48 - 941.60 per share.,31285,28995816.0,D
MU,2026-07-24,MEHROTRA SANJAY,Chief Executive Officer,Sale at price 942.87 - 965.85 per share.,8715,8294275.0,D
MU,2026-07-23,ALLEN SCOTT R,Officer,Sale at price 1000.00 per share.,879,879000.0,D
MU,2026-07-01,ARNZEN APRIL S,Officer,Sale at price 1077.05 - 1095.88 per share.,40000,43357473.0,D
MU,2026-06-30,DUGLE LYNN A,Director,Sale at price 1150.43 per share.,1300,1495559.0,D
MU,2026-06-30,DUGLE LYNN A,Director,Stock Gift at price 0.00 per share.,700,0.0,D
MU,2026-06-30,LIU TEYIN MARK,Director,Stock Award(Grant) at price 0.00 per share.,27,0.0,D
MU,2026-06-26,MEHROTRA SANJAY,Chief Executive Officer,Sale at price 1128.41 - 1169.96 per share.,28506,32761315.0,D
MU,2026-06-26,MEHROTRA SANJAY,Chief Executive Officer,Sale at price 1170.60 - 1192.42 per share.,11494,13573977.0,D
MU,2026-06-09,BJORLIN ALEXIS,Director,Stock Award(Grant) at price 0.00 per share.,63,0.0,D
MU,2026-05-29,MEHROTRA SANJAY,Chief Executive Officer,Sale at price 942.14 - 972.61 per share.,37439,35955527.0,D
MU,2026-05-29,MEHROTRA SANJAY,Chief Executive Officer,Sale at price 973.75 - 979.37 per share.,2561,2498589.0,D
MU,2026-05-11,GOMO STEVEN J,Director,Sale at price 786.47 - 787.60 per share.,2000,1574070.0,D
MU,2026-05-01,MEHROTRA SANJAY,Chief Executive Officer,Sale at price 511.91 - 545.39 per share.,40000,21450555.0,D
MU,2026-05-01,RAY MICHAEL CHARLES,Officer,Sale at price 511.64 - 544.73 per share.,7601,4061207.0,D
MU,2026-04-14,CORDANO MICHAEL D,Officer,Sale at price 435.00 per share.,3407,1482045.0,D
MU,2026-04-10,SADANA SUMIT,Officer,Sale at price 421.35 per share.,24000,10112400.0,D
MU,2026-04-09,CORDANO MICHAEL D,Officer,Sale at price 420.81 per share.,3407,1433700.0,D
MU,2026-04-01,ARNZEN APRIL S,Officer,Sale at price 345.13 - 348.46 per share.,40000,13895762.0,D
MU,2026-03-31,LIU TEYIN MARK,Director,Stock Award(Grant) at price 0.00 per share.,97,0.0,D
MU,2026-02-02,SADANA SUMIT,Officer,Sale at price 429.43 - 431.76 per share.,25000,10747266.0,D
MU,2026-01-27,RAY MICHAEL CHARLES,Officer,Sale at price 401.16 - 415.65 per share.,12268,5025987.0,D
MU,2026-01-22,BHATIA MANISH H,Officer,Sale at price 388.78 - 395.87 per share.,26623,10410771.0,D
MU,2026-01-14,LIU TEYIN MARK,Director,Purchase at price 336.63 - 337.50 per share.,23200,7821723.0,D
MU,2026-01-06,ALLEN SCOTT R,Officer,Sale at price 337.50 per share.,2000,675000.0,D
MU,2025-12-22,ARNZEN APRIL S,Officer,Sale at price 277.09 per share.,15000,4156350.0,D
MU,2025-12-22,ARNZEN APRIL S,Officer,Stock Gift at price 0.00 per share.,110,0.0,D
MU,2025-12-19,GOMO STEVEN J,Director,Sale at price 263.63 per share.,5000,1318150.0,D
MU,2025-11-07,MEHROTRA SANJAY,Chief Executive Officer,Sale at price 227.72 - 245.55 per share.,12500,2987009.0,D
MU,2025-11-03,SADANA SUMIT,Officer,Stock Gift at price 0.00 per share.,4500,0.0,D
MU,2025-10-30,MEHROTRA SANJAY,Chief Executive Officer,Sale at price 221.68 - 231.45 per share.,22500,5130731.0,D
MU,2025-10-30,MURPHY MARK J,Chief Financial Officer,Sale at price 221.64 - 226.51 per share.,126000,28389111.0,D
MU,2025-10-29,MEHROTRA SANJAY,Chief Executive Officer,Stock Gift at price 0.00 per share.,10000,0.0,D
MU,2025-10-27,MEHROTRA SANJAY,Chief Executive Officer,Sale at price 220.17 - 224.69 per share.,22500,4966229.0,D
MU,2025-10-27,DEBOER SCOTT J.,Chief Technology Officer,Sale at price 222.81 per share.,82000,18270420.0,D
MU,2025-10-27,MEHROTRA SANJAY,Chief Executive Officer,Stock Gift at price 0.00 per share.,5000,0.0,D
MU,2025-10-21,MEHROTRA SANJAY,Chief Executive Officer,Sale at price 201.89 - 212.20 per share.,22500,4592228.0,D
MU,2025-10-20,ALLEN SCOTT R,Officer,Sale at price 210.02 per share.,8800,1848176.0,D
MU,2025-10-20,MEHROTRA SANJAY,Chief Executive Officer,Stock Gift at price 0.00 per share.,10000,0.0,D
MU,2025-10-16,RAY MICHAEL CHARLES,Officer,Sale at price 196.43 - 205.04 per share.,3682,742384.0,D
MU,2025-10-13,BEYER RICHARD M,Director,Stock Award(Grant) at price 0.00 per share.,1377,0.0,D
MU,2025-10-13,GOMO STEVEN J,Director,Stock Award(Grant) at price 0.00 per share.,1377,0.0,D
MU,2025-10-13,MEHROTRA SANJAY,Chief Executive Officer,Stock Award(Grant) at price 0.00 per share.,57819,0.0,D
MU,2025-10-13,CORDANO MICHAEL D,Officer,Stock Award(Grant) at price 0.00 per share.,17896,0.0,D
MU,2025-10-13,SIMONS ANNA CHRISTINE,Director,Stock Award(Grant) at price 0.00 per share.,1377,0.0,D
MU,2025-10-13,LIU TEYIN MARK,Director,Stock Award(Grant) at price 0.00 per share.,1377,0.0,D
MU,2025-10-13,ARNZEN APRIL S,Officer,Stock Award(Grant) at price 0.00 per share.,16520,0.0,D
MU,2025-10-13,ALLEN SCOTT R,Officer,Stock Award(Grant) at price 0.00 per share.,4130,0.0,D
MU,2025-10-13,BHATIA MANISH H,Officer,Stock Award(Grant) at price 0.00 per share.,30286,0.0,D
MU,2025-10-13,DEBOER SCOTT J.,Chief Technology Officer,Stock Award(Grant) at price 0.00 per share.,25468,0.0,D
MU,2025-10-13,RAY MICHAEL CHARLES,Officer,Stock Award(Grant) at price 0.00 per share.,17896,0.0,D
MU,2025-10-13,SADANA SUMIT,Officer,Stock Award(Grant) at price 0.00 per share.,30286,0.0,D
MU,2025-10-13,MCCARTHY MARY PAT,Director,Stock Award(Grant) at price 0.00 per share.,1377,0.0,D
MU,2025-10-13,DUGLE LYNN A,Director,Stock Award(Grant) at price 0.00 per share.,1377,0.0,D
MU,2025-10-13,MURPHY MARK J,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,27533,0.0,D
MU,2025-10-07,MEHROTRA SANJAY,Chief Executive Officer,Sale at price 184.23 - 199.96 per share.,37500,7142621.0,D
MU,2025-10-01,MEHROTRA SANJAY,Chief Executive Officer,Sale at price 180.38 - 182.19 per share.,15000,2712866.0,D
MU,2025-09-30,ARNZEN APRIL S,Officer,Sale at price 164.04 per share.,15000,2460600.0,D
MU,2025-09-25,BEYER RICHARD M,Director,Sale at price 155.68 per share.,5552,864335.0,D
MU,2025-09-19,MEHROTRA SANJAY,Chief Executive Officer,Sale at price 159.73 - 170.18 per share.,15000,2442559.0,D
ADI,2026-08-05,STATA RAYMOND S,Director,Sale at price 370.17 - 383.44 per share.,2832,1070397.0,D
ADI,2026-08-03,ROCHE VINCENT T,Chief Executive Officer,Conversion of Exercise of derivative security at price 108.08 per share.,10000,1080800.0,D
ADI,2026-08-03,ROCHE VINCENT T,Chief Executive Officer,Sale at price 363.00 per share.,10000,3630000.0,D
ADI,2026-07-13,GOLZ KAREN M.,Director,Sale at price 389.83 per share.,1000,389830.0,D
ADI,2026-07-01,ROCHE VINCENT T,Chief Executive Officer,Conversion of Exercise of derivative security at price 108.08 per share.,10000,1080800.0,D
ADI,2026-07-01,ROCHE VINCENT T,Chief Executive Officer,Sale at price 389.75 per share.,10000,3897500.0,D
ADI,2026-06-12,GOLZ KAREN M.,Director,Sale at price 411.95 per share.,1000,411950.0,D
ADI,2026-06-09,STATA RAYMOND S,Director,Sale at price 384.31 - 413.45 per share.,1432,573982.0,D
ADI,2026-06-02,COTTER MARTIN,Officer,Sale at price 418.00 per share.,17594,7354292.0,D
ADI,2026-06-02,COTTER MARTIN,Officer,Conversion of Exercise of derivative security at price 83.48 per share.,17594,1468747.0,D
ADI,2026-06-01,ROCHE VINCENT T,Chief Executive Officer,Conversion of Exercise of derivative security at price 108.08 per share.,10000,1080800.0,D
ADI,2026-06-01,ROCHE VINCENT T,Chief Executive Officer,Sale at price 404.25 per share.,10000,4042500.0,D
ADI,2026-05-26,ROCHE VINCENT T,Chief Executive Officer,Conversion of Exercise of derivative security at price 144.06 per share.,60000,8643600.0,D
ADI,2026-05-26,ROCHE VINCENT T,Chief Executive Officer,Sale at price 396.80 - 415.74 per share.,60000,24358406.0,D
ADI,2026-05-01,ROCHE VINCENT T,Chief Executive Officer,Conversion of Exercise of derivative security at price 94.41 per share.,10000,944100.0,D
ADI,2026-05-01,ROCHE VINCENT T,Chief Executive Officer,Sale at price 397.91 per share.,10000,3979100.0,D
ADI,2026-04-07,NAKAMURA KATSUFUMI,Officer,Stock Award(Grant) at price 0.00 per share.,4085,0.0,D
ADI,2026-04-07,COTTER MARTIN,Officer,Stock Award(Grant) at price 0.00 per share.,5807,0.0,D
ADI,2026-04-07,SONDEL MICHAEL,Officer,Stock Award(Grant) at price 0.00 per share.,1341,0.0,D
ADI,2026-04-07,PUCCIO RICHARD C. JR.,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,6513,0.0,D
ADI,2026-04-07,ROCHE VINCENT T,Chief Executive Officer,Stock Award(Grant) at price 0.00 per share.,19712,0.0,D
ADI,2026-04-07,JAIN VIVEK,Officer,Stock Award(Grant) at price 0.00 per share.,6734,0.0,D
ADI,2026-04-01,ROCHE VINCENT T,Chief Executive Officer,Conversion of Exercise of derivative security at price 94.41 per share.,10000,944100.0,D
ADI,2026-04-01,ROCHE VINCENT T,Chief Executive Officer,Sale at price 318.14 per share.,10000,3181400.0,D
ADI,2026-03-18,NAKAMURA KATSUFUMI,Officer,Stock Award(Grant) at price 0.00 per share.,399,0.0,D
ADI,2026-03-18,COTTER MARTIN,Officer,Stock Award(Grant) at price 0.00 per share.,8026,0.0,D
ADI,2026-03-18,SONDEL MICHAEL,Officer,Stock Award(Grant) at price 0.00 per share.,958,0.0,D
ADI,2026-03-18,ROCHE VINCENT T,Chief Executive Officer,Stock Award(Grant) at price 0.00 per share.,55899,0.0,D
ADI,2026-03-18,JAIN VIVEK,Officer,Stock Award(Grant) at price 0.00 per share.,12576,0.0,D
ADI,2026-03-11,GOLZ KAREN M.,Director,Stock Award(Grant) at price 0.00 per share.,747,0.0,D
ADI,2026-03-11,MATSUOKA YOKY,Director,Stock Award(Grant) at price 0.00 per share.,747,0.0,D
ADI,2026-03-11,WAINER ANDREA F,Director,Stock Award(Grant) at price 0.00 per share.,747,0.0,D
ADI,2026-03-11,ANDONIAN ANDRE,Director,Stock Award(Grant) at price 0.00 per share.,747,0.0,D
ADI,2026-03-11,HENRY PETER B,Director,Stock Award(Grant) at price 0.00 per share.,747,0.0,D
ADI,2026-03-11,JENNINGS STEPHEN M,Director,Stock Award(Grant) at price 0.00 per share.,747,0.0,D
ADI,2026-03-11,FRANK EDWARD H,Director,Stock Award(Grant) at price 0.00 per share.,747,0.0,D
ADI,2026-03-11,JOHNSON MERCEDES,Director,Stock Award(Grant) at price 0.00 per share.,747,0.0,D
ADI,2026-03-11,STATA RAYMOND S,Director,Stock Award(Grant) at price 0.00 per share.,747,0.0,D
ADI,2026-03-11,STATA RAYMOND S,Director,Sale at price 317.38 - 323.14 per share.,6250,1996231.0,D
ADI,2026-03-02,ROCHE VINCENT T,Chief Executive Officer,Conversion of Exercise of derivative security at price 94.41 per share.,10000,944100.0,D
ADI,2026-03-02,ROCHE VINCENT T,Chief Executive Officer,Sale at price 350.00 per share.,10000,3500000.0,D
ADI,2026-02-25,SONDEL MICHAEL,Officer,Sale at price 361.02 per share.,4198,1515926.0,D
ADI,2026-02-17,MATSUOKA YOKY,Director,Stock Award(Grant) at price 0.00 per share.,97,0.0,D
ADI,2026-02-05,STATA RAYMOND S,Director,Sale at price 313.21 - 326.44 per share.,6250,1996201.0,D
ADI,2026-02-02,ROCHE VINCENT T,Chief Executive Officer,Conversion of Exercise of derivative security at price 94.41 per share.,10000,944100.0,D
ADI,2026-02-02,ROCHE VINCENT T,Chief Executive Officer,Sale at price 306.92 per share.,10000,3069200.0,D
ADI,2026-01-14,STATA RAYMOND S,Director,Sale at price 293.98 - 301.90 per share.,6250,1852754.0,D
ADI,2026-01-09,NAKAMURA KATSUFUMI,Officer,Sale at price 301.46 per share.,500,150732.0,D
ADI,2026-01-07,NAKAMURA KATSUFUMI,Officer,Sale at price 289.16 per share.,500,144582.0,D
ADI,2026-01-05,COTTER MARTIN,Officer,Sale at price 278.44 per share.,10000,2784450.0,D
ADI,2026-01-02,ROCHE VINCENT T,Chief Executive Officer,Conversion of Exercise of derivative security at price 94.41 per share.,10000,944100.0,D
ADI,2026-01-02,ROCHE VINCENT T,Chief Executive Officer,Sale at price 275.07 per share.,10000,2750700.0,D
ADI,2025-12-17,COTTER MARTIN,Officer,Sale at price 271.19 per share.,5000,1355950.0,D
ADI,2025-12-17,STATA RAYMOND S,Director,Sale at price 270.92 - 281.09 per share.,6250,1727804.0,D
ADI,2025-12-12,ROCHE VINCENT T,Chief Executive Officer,Conversion of Exercise of derivative security at price 94.41 per share.,10000,944100.0,D
ADI,2025-12-12,ROCHE VINCENT T,Chief Executive Officer,Sale at price 282.42 per share.,10000,2824200.0,D
ADI,2025-12-10,SONDEL MICHAEL,Officer,Sale at price 279.50 per share.,8169,2283235.0,D
ADI,2025-12-10,SONDEL MICHAEL,Officer,Conversion of Exercise of derivative security at price 83.48 - 108.08 per share.,8169,795021.0,D
ADI,2025-12-09,NAKAMURA KATSUFUMI,Officer,Stock Award(Grant) at price 0.00 per share.,135,0.0,D
ADI,2025-12-09,COTTER MARTIN,Officer,Stock Award(Grant) at price 0.00 per share.,1590,0.0,D
NXPI,2026-06-15,MICALLEF ANDREW JOSEPH,Chief Operating Officer,Sale at price 315.57 per share.,1000,315570.0,D
NXPI,2026-06-01,JENSEN CHRISTOPHER L,Officer,Sale at price 316.53 per share.,1746,552661.0,D
NXPI,2026-04-23,JENSEN CHRISTOPHER L,Officer,Sale at price 234.03 per share.,4576,1070921.0,D
NXPI,2026-04-23,HARDY ANDREW,Officer,Sale at price 235.00 per share.,5289,1242915.0,D
NXPI,2026-03-16,MICALLEF ANDREW JOSEPH,Chief Operating Officer,Sale at price 194.58 per share.,1000,194580.0,D
NXPI,2026-01-02,WUAMETT JENNIFER B.,General Counsel,Sale at price 220.74 - 221.62 per share.,12425,2745218.0,D
NXPI,2025-12-15,MICALLEF ANDREW JOSEPH,Chief Operating Officer,Sale at price 230.78 per share.,1000,230780.0,D
NXPI,2025-12-03,JENSEN CHRISTOPHER L,Officer,Sale at price 228.17 per share.,2300,524791.0,D
